lambda_um,ref,tran,emit,abs_silicon,emit_atm,ref_norm,emit_norm,abs_silicon_norm
0.31,0.20073,-2.7755576e-17,0.79927,0.69452,1,0.20073,0.79927,0.69452
0.32970971,0.21021569,-2.7755576e-17,0.78978431,0.70296032,1,0.21021569,0.78978431,0.70296032
0.34941942,0.25102364,-5.5511151e-17,0.74897636,0.67528766,1,0.25102364,0.74897636,0.67528766
0.36912913,0.33405327,0,0.66594673,0.60902357,1,0.33405327,0.66594673,0.60902357
0.38883884,0.28617407,-5.5511151e-17,0.71382593,0.66573174,1,0.28617407,0.71382593,0.66573174
0.40854855,0.24165621,5.5511151e-17,0.75834379,0.71631206,1,0.24165621,0.75834379,0.71631206
0.42825826,0.23044486,8.3266727e-17,0.76955514,0.73413399,1,0.23044486,0.76955514,0.73413399
0.44796797,0.21189171,-5.5511151e-17,0.78810829,0.75621947,1,0.21189171,0.78810829,0.75621947
0.46767768,0.17981049,-5.5511151e-17,0.82018951,0.79055112,1,0.17981049,0.82018951,0.79055112
0.48738739,0.16462432,0,0.83537568,0.80807117,1,0.16462432,0.83537568,0.80807117
0.5070971,0.15121139,-2.7755576e-17,0.84878861,0.82351477,1,0.15121139,0.84878861,0.82351477
0.52680681,0.13645258,5.5511151e-17,0.86354742,0.84007322,1,0.13645258,0.86354742,0.84007322
0.54651652,0.12028465,1.3877788e-17,0.87971535,0.85737363,1,0.12028465,0.87971535,0.85737363
0.56622623,0.10243896,-2.7755576e-17,0.89756104,0.8759999,1,0.10243896,0.89756104,0.8759999
0.58593594,0.091080336,-1.967968e-06,0.90892163,0.88830276,1,0.091080336,0.90892163,0.88830276
0.60564565,0.082679616,2.3063063e-06,0.91731808,0.89762874,1,0.082679616,0.91731808,0.89762874
0.62535536,0.076534793,3.5355355e-06,0.92346167,0.90480124,1,0.076534793,0.92346167,0.90480124
0.64506507,0.066997636,-5.5855856e-07,0.93300292,0.91506994,1,0.066997636,0.93300292,0.91506994
0.66477477,0.055536721,-9.5495495e-07,0.94446423,0.92712658,1,0.055536721,0.94446423,0.92712658
0.68448448,0.049296834,-1.4484484e-06,0.95070461,0.93401915,1,0.049296834,0.95070461,0.93401915
0.70419419,0.046893177,2.8388388e-06,0.95310398,0.93710562,1,0.046893177,0.95310398,0.93710562
0.7239039,0.042049505,-2.6576577e-06,0.95795315,0.94240342,1,0.042049505,0.95795315,0.94240342
0.74361361,0.040420806,4.4544545e-07,0.95957875,0.94452909,1,0.040420806,0.95957875,0.94452909
0.76332332,0.039073913,-4.003003e-06,0.96093009,0.94639653,1,0.039073913,0.96093009,0.94639653
0.78303303,0.037182288,-7.8678679e-07,0.9628185,0.94843712,1,0.037182288,0.9628185,0.94843712
0.80274274,0.034747281,-1.7257257e-06,0.96525444,0.9514893,1,0.034747281,0.96525444,0.9514893
0.82245245,0.033350032,-3.2452452e-06,0.96665321,0.95327226,1,0.033350032,0.96665321,0.95327226
0.84216216,0.033264189,2.5675676e-06,0.96673324,0.95372,1,0.033264189,0.96673324,0.95372
0.86187187,0.034538448,1.2512513e-06,0.9654603,0.95279335,1,0.034538448,0.9654603,0.95279335
0.88158158,0.035890139,-4.6836837e-06,0.96411454,0.95182459,1,0.035890139,0.96411454,0.95182459
0.90129129,0.036782123,1.2912913e-07,0.96321775,0.95121291,1,0.036782123,0.96321775,0.95121291
0.921001,0.034929864,3.1991992e-06,0.96506694,0.9529639,1,0.034929864,0.96506694,0.9529639
0.94071071,0.034842505,4.5025025e-06,0.96515299,0.95207268,1,0.034842505,0.96515299,0.95207268
0.96042042,0.035325204,4.9159159e-06,0.96466988,0.94838661,1,0.035325204,0.96466988,0.94838661
0.98013013,0.040951864,2.960961e-06,0.95904518,0.9349471,1,0.040951864,0.95904518,0.9349471
0.99983984,0.056888033,-4.9199199e-06,0.94311689,0.90478222,1,0.056888033,0.94311689,0.90478222
1.0195495,0.10705554,-2.2522523e-07,0.89294468,0.83240009,1,0.10705554,0.89294468,0.83240009
1.0392593,0.20276852,0,0.79723148,0.70471407,1,0.20276852,0.79723148,0.70471407
1.058969,0.36494015,5.5511151e-17,0.63505985,0.50687191,1,0.36494015,0.63505985,0.50687191
1.0786787,0.50135492,1.110223e-16,0.49864508,0.3457682,1,0.50135492,0.49864508,0.3457682
1.0983884,0.60394968,0,0.39605032,0.22864725,1,0.60394968,0.39605032,0.22864725
1.1180981,0.70085683,0,0.29914317,0.13365171,1,0.70085683,0.29914317,0.13365171
1.1378078,0.73624264,1.110223e-16,0.26375736,0.078915459,1,0.73624264,0.26375736,0.078915459
1.1575175,0.79009238,0,0.20990762,0.03240113,1,0.79009238,0.20990762,0.03240113
1.1772272,0.81452867,-1.110223e-16,0.18547133,0.0074034581,1,0.81452867,0.18547133,0.0074034581
1.1969369,0.82520225,0,0.17479775,0.0013543297,1,0.82520225,0.17479775,0.0013543297
1.2166466,0.83331528,0,0.16668472,0.00047722974,1,0.83331528,0.16668472,0.00047722974
1.2363564,0.8398102,0,0.1601898,0.00014570115,1,0.8398102,0.1601898,0.00014570115
1.2560661,0.85057634,0,0.14942366,2.7227231e-05,1,0.85057634,0.14942366,2.7227231e-05
1.2757758,0.85611124,0,0.14388876,7.0128438e-06,1,0.85611124,0.14388876,7.0128438e-06
1.2954855,0.85647655,-1.110223e-16,0.14352345,2.4965166e-06,1,0.85647655,0.14352345,2.4965166e-06
1.3151952,0.86368279,1.110223e-16,0.13631721,8.3364171e-07,1,0.86368279,0.13631721,8.3364171e-07
1.3349049,0.8653422,0,0.1346578,2.0764281e-07,1,0.8653422,0.1346578,2.0764281e-07
1.3546146,0.86904637,-1.110223e-16,0.13095363,5.5782604e-08,1,0.86904637,0.13095363,5.5782604e-08
1.3743243,0.88289649,0,0.11710351,1.9890541e-08,1,0.88289649,0.11710351,1.9890541e-08
1.394034,0.89097417,0,0.10902583,8.2823769e-09,1,0.89097417,0.10902583,8.2823769e-09
1.4137437,0.88963231,0,0.11036769,3.1069104e-09,1,0.88963231,0.11036769,3.1069104e-09
1.4334535,0.88544375,-1.110223e-16,0.11455625,1.0800092e-09,1,0.88544375,0.11455625,1.0800092e-09
1.4531632,0.84403039,0,0.15596961,0.011693041,1,0.84403039,0.15596961,0.011693041
1.4728729,0.84922479,0,0.15077521,0.01124244,1,0.84922479,0.15077521,0.01124244
1.4925826,0.85939144,0,0.14060856,0.010605856,1,0.85939144,0.14060856,0.010605856
1.5122923,0.86065193,0,0.13934807,0.010359174,1,0.86065193,0.13934807,0.010359174
1.532002,0.86568895,1.110223e-16,0.13431105,0.010011345,1,0.86568895,0.13431105,0.010011345
1.5517117,0.87200973,0,0.12799027,0.0093504252,1,0.87200973,0.12799027,0.0093504252
1.5714214,0.87744246,-1.110223e-16,0.12255754,0.0093080027,1,0.87744246,0.12255754,0.0093080027
1.5911311,0.86823826,0,0.13176174,0.010020568,1,0.86823826,0.13176174,0.010020568
1.6108408,0.87511946,1.110223e-16,0.12488054,0.0094367727,1,0.87511946,0.12488054,0.0094367727
1.6305506,0.87279452,0,0.12720548,0.0096280665,1,0.87279452,0.12720548,0.0096280665
1.6502603,0.87860753,0,0.12139247,0.009122595,1,0.87860753,0.12139247,0.009122595
1.66997,0.88154553,0,0.11845447,0.0089053393,1,0.88154553,0.11845447,0.0089053393
1.6896797,0.87140949,0,0.12859051,0.0095935042,1,0.87140949,0.12859051,0.0095935042
1.7093894,0.88562495,0,0.11437505,0.0085566509,1,0.88562495,0.11437505,0.0085566509
1.7290991,0.89148162,-1.110223e-16,0.10851838,0.0080782162,1,0.89148162,0.10851838,0.0080782162
1.7488088,0.89316369,0,0.10683631,0.0079282508,1,0.89316369,0.10683631,0.0079282508
1.7685185,0.88744333,0,0.11255667,0.0083773704,1,0.88744333,0.11255667,0.0083773704
1.7882282,0.89598673,0,0.10401327,0.0076712835,1,0.89598673,0.10401327,0.0076712835
1.8079379,0.89588949,1.110223e-16,0.10411051,0.0076609517,1,0.89588949,0.10411051,0.0076609517
1.8276476,0.89772295,7.6476476e-07,0.10227628,0.0075171731,1,0.89772295,0.10227628,0.0075171731
1.8473574,0.89857447,0,0.10142553,0.007447888,1,0.89857447,0.10142553,0.007447888
1.8670671,0.90123717,-2.8268268e-06,0.09876566,0.0072137641,1,0.90123717,0.09876566,0.0072137641
1.8867768,0.90381182,-3.033033e-06,0.096191211,0.0069788364,1,0.90381182,0.096191211,0.0069788364
1.9064865,0.90436243,-2.9459459e-06,0.095640514,0.0069356216,1,0.90436243,0.095640514,0.0069356216
1.9261962,0.89947071,-3.8038038e-07,0.10052967,0.0072893219,1,0.89947071,0.10052967,0.0072893219
1.9459059,0.8925616,-1.110223e-16,0.1074384,0.00783231,1,0.8925616,0.1074384,0.00783231
1.9656156,0.89941724,-4.3843844e-07,0.1005832,0.0072482108,1,0.89941724,0.1005832,0.0072482108
1.9853253,0.90023424,0,0.099765756,0.0070987976,1,0.90023424,0.099765756,0.0070987976
2.005035,0.43438798,0,0.56561202,0.0042019687,1,0.43438798,0.56561202,0.0042019687
2.0247447,0.42174802,5.5511151e-17,0.57825198,0.0043169384,1,0.42174802,0.57825198,0.0043169384
2.0444545,0.37162857,0,0.62837143,0.004597572,1,0.37162857,0.62837143,0.004597572
2.0641642,0.35652268,0,0.64347732,0.0048199094,1,0.35652268,0.64347732,0.0048199094
2.0838739,0.33978883,0,0.66021117,0.004797118,1,0.33978883,0.66021117,0.004797118
2.1035836,0.34338405,0,0.65661595,0.0047424858,1,0.34338405,0.65661595,0.0047424858
2.1232933,0.34321311,0,0.65678689,0.0048476857,1,0.34321311,0.65678689,0.0048476857
2.143003,0.33630655,0,0.66369345,0.0048606778,1,0.33630655,0.66369345,0.0048606778
2.1627127,0.34210877,-5.5511151e-17,0.65789123,0.0046906466,1,0.34210877,0.65789123,0.0046906466
2.1824224,0.36245541,1.110223e-16,0.63754459,0.0046627097,1,0.36245541,0.63754459,0.0046627097
2.2021321,0.37710282,5.5511151e-17,0.62289718,0.0046252117,1,0.37710282,0.62289718,0.0046252117
2.2218418,0.38257286,5.5511151e-17,0.61742714,0.0049765865,1,0.38257286,0.61742714,0.0049765865
2.2415516,0.41633557,1.110223e-16,0.58366443,0.0051993427,1,0.41633557,0.58366443,0.0051993427
2.2612613,0.43782495,0,0.56217505,0.0059146387,1,0.43782495,0.56217505,0.0059146387
2.280971,0.50542068,0,0.49457932,0.0058854031,1,0.50542068,0.49457932,0.0058854031
2.3006807,0.5592404,0,0.4407596,0.0056290805,1,0.5592404,0.4407596,0.0056290805
2.3203904,0.61736,-1.110223e-16,0.38264,0.0059733087,1,0.61736,0.38264,0.0059733087
2.3401001,0.66525645,0,0.33474355,0.0064962568,1,0.66525645,0.33474355,0.0064962568
2.3598098,0.7409255,0,0.2590745,0.0064732323,1,0.7409255,0.2590745,0.0064732323
2.3795195,0.73805345,0,0.26194655,0.010590464,1,0.73805345,0.26194655,0.010590464
2.3992292,0.88968096,0,0.11031904,0.0079796512,1,0.88968096,0.11031904,0.0079796512
2.4189389,0.88698603,0,0.11301397,0.0085740071,1,0.88698603,0.11301397,0.0085740071
2.4386486,0.87749865,0,0.12250135,0.0092361676,1,0.87749865,0.12250135,0.0092361676
2.4583584,0.86928943,0,0.13071057,0.010060358,1,0.86928943,0.13071057,0.010060358
2.4780681,0.8925826,-1.110223e-16,0.1074174,0.0080955843,1,0.8925826,0.1074174,0.0080955843
2.4977778,0.87460333,-1.110223e-16,0.12539667,0.0095133444,1,0.87460333,0.12539667,0.0095133444
2.5174875,0.8756175,0,0.1243825,0.0089290013,1,0.8756175,0.1243825,0.0089290013
2.5371972,0.88751119,-2.8788789e-06,0.11249169,0.0074216057,1,0.88751119,0.11249169,0.0074216057
2.5569069,0.89529661,0,0.10470339,0.0062318859,1,0.89529661,0.10470339,0.0062318859
2.5766166,0.88568216,0,0.11431784,0.0062681649,1,0.88568216,0.11431784,0.0062681649
2.5963263,0.8808503,0,0.1191497,0.0059702723,1,0.8808503,0.1191497,0.0059702723
2.616036,0.76790532,0,0.23209468,0.0036667739,1,0.76790532,0.23209468,0.0036667739
2.6357457,0.65904427,0,0.34095573,0.0024539058,1,0.65904427,0.34095573,0.0024539058
2.6554555,0.57146958,0,0.42853042,0.001885819,1,0.57146958,0.42853042,0.001885819
2.6751652,0.51465354,0,0.48534646,0.0014297523,1,0.51465354,0.48534646,0.0014297523
2.6948749,0.4565657,5.5511151e-17,0.5434343,0.0010421826,1,0.4565657,0.5434343,0.0010421826
2.7145846,0.40992467,-1.110223e-16,0.59007533,0.00076159215,1,0.40992467,0.59007533,0.00076159215
2.7342943,0.37405559,-5.5511151e-17,0.62594441,0.00067799024,1,0.37405559,0.62594441,0.00067799024
2.754004,0.33841886,-5.5511151e-17,0.66158114,0.0006454015,1,0.33841886,0.66158114,0.0006454015
2.7737137,0.30942417,-5.5511151e-17,0.69057583,0.00061061062,1,0.30942417,0.69057583,0.00061061062
2.7934234,0.28159216,0,0.71840784,0.00058445595,1,0.28159216,0.71840784,0.00058445595
2.8131331,0.29268993,-5.5511151e-17,0.70731007,0.00060242217,1,0.29268993,0.70731007,0.00060242217
2.8328428,0.32739636,-1.110223e-16,0.67260364,0.00065177794,1,0.32739636,0.67260364,0.00065177794
2.8525526,0.36323138,5.5511151e-17,0.63676862,0.00069206294,1,0.36323138,0.63676862,0.00069206294
2.8722623,0.40281158,-5.5511151e-17,0.59718842,0.00075874801,1,0.40281158,0.59718842,0.00075874801
2.891972,0.4530424,0,0.5469576,0.0008106869,1,0.4530424,0.5469576,0.0008106869
2.9116817,0.50225763,0,0.49774237,0.00085883853,1,0.50225763,0.49774237,0.00085883853
2.9313914,0.55652253,0,0.44347747,0.00093368941,1,0.55652253,0.44347747,0.00093368941
2.9511011,0.61777167,0,0.38222833,0.0010330663,1,0.61777167,0.38222833,0.0010330663
2.9708108,0.68604568,0,0.31395432,0.001108227,1,0.68604568,0.31395432,0.001108227
2.9905205,0.77027786,1.110223e-16,0.22972214,0.0011582952,1,0.77027786,0.22972214,0.0011582952
3.0102302,0.79483243,0,0.20516757,0.0011923954,1,0.79483243,0.20516757,0.0011923954
3.0299399,0.77283712,0,0.22716288,0.0011716243,1,0.77283712,0.22716288,0.0011716243
3.0496496,0.75806315,0,0.24193685,0.0011634809,1,0.75806315,0.24193685,0.0011634809
3.0693594,0.74593318,1.110223e-16,0.25406682,0.0011432231,1,0.74593318,0.25406682,0.0011432231
3.0890691,0.74160378,0,0.25839622,0.0011450126,1,0.74160378,0.25839622,0.0011450126
3.1087788,0.72413687,-1.110223e-16,0.27586313,0.0011373634,1,0.72413687,0.27586313,0.0011373634
3.1284885,0.70484944,1.110223e-16,0.29515056,0.0011387371,1,0.70484944,0.29515056,0.0011387371
3.1481982,0.68625423,-1.110223e-16,0.31374577,0.0011374099,1,0.68625423,0.31374577,0.0011374099
3.1679079,0.66699678,-1.110223e-16,0.33300322,0.0011303703,1,0.66699678,0.33300322,0.0011303703
3.1876176,0.64981123,-1.110223e-16,0.35018877,0.0011318515,1,0.64981123,0.35018877,0.0011318515
3.2073273,0.51425384,0,0.48574616,0.0010059967,1,0.51425384,0.48574616,0.0010059967
3.227037,0.28433926,5.5511151e-17,0.71566074,0.00074263778,1,0.28433926,0.71566074,0.00074263778
3.2467467,0.16492363,0,0.83507637,0.00054667796,1,0.16492363,0.83507637,0.00054667796
3.2664565,0.1000398,-6.4564565e-07,0.89996084,0.00040841405,1,0.1000398,0.89996084,0.00040841405
3.2861662,0.0655366,6.7067067e-08,0.93446333,0.00030678893,1,0.0655366,0.93446333,0.00030678893
3.3058759,0.046470614,-1.1311311e-07,0.9535295,0.000229503,1,0.046470614,0.9535295,0.000229503
3.3255856,0.035689568,-5.5855856e-07,0.96431099,0.00017337793,1,0.035689568,0.96431099,0.00017337793
3.3452953,0.029495608,5.8858859e-07,0.9705038,0.0001314602,1,0.029495608,0.9705038,0.0001314602
3.365005,0.025913312,1.002002e-06,0.97408569,9.9471782e-05,1,0.025913312,0.97408569,9.9471782e-05
3.3847147,0.023666105,-1e-06,0.97633489,7.624661e-05,1,0.023666105,0.97633489,7.624661e-05
3.4044244,0.022626977,3.469447e-17,0.97737302,6.6579111e-05,1,0.022626977,0.97737302,6.6579111e-05
3.4241341,0.023718508,-1.2402402e-06,0.97628273,9.2302545e-05,1,0.023718508,0.97628273,9.2302545e-05
3.4438438,0.026086922,1.1561562e-06,0.97391192,0.00012707991,1,0.026086922,0.97391192,0.00012707991
3.4635536,0.030785413,1.2232232e-06,0.96921336,0.00017435182,1,0.030785413,0.96921336,0.00017435182
3.4832633,0.039611573,3.6526527e-06,0.96038477,0.00023882104,1,0.039611573,0.96038477,0.00023882104
3.502973,0.055882757,-2.2162162e-06,0.94411946,0.0003265927,1,0.055882757,0.94411946,0.0003265927
3.5226827,0.085359978,1.4634635e-06,0.91463856,0.00044410762,1,0.085359978,0.91463856,0.00044410762
3.5423924,0.13836899,0,0.86163101,0.0006119452,1,0.13836899,0.86163101,0.0006119452
3.5621021,0.23401838,-2.7755576e-17,0.76598162,0.00082251225,1,0.23401838,0.76598162,0.00082251225
3.5818118,0.40208444,5.5511151e-17,0.59791556,0.0011131349,1,0.40208444,0.59791556,0.0011131349
3.6015215,0.66847478,-1.110223e-16,0.33152522,0.0014745125,1,0.66847478,0.33152522,0.0014745125
3.6212312,0.66957913,-1.110223e-16,0.33042087,0.0015053892,1,0.66957913,0.33042087,0.0015053892
3.6409409,0.67058585,-1.110223e-16,0.32941415,0.0015130705,1,0.67058585,0.32941415,0.0015130705
3.6606507,0.67195825,0,0.32804175,0.0015308942,1,0.67195825,0.32804175,0.0015308942
3.6803604,0.67313441,0,0.32686559,0.0015583595,1,0.67313441,0.32686559,0.0015583595
3.7000701,0.67410275,0,0.32589725,0.0015791383,1,0.67410275,0.32589725,0.0015791383
3.7197798,0.6758611,0,0.3241389,0.0015867322,1,0.6758611,0.3241389,0.0015867322
3.7394895,0.67740354,0,0.32259646,0.0016112511,1,0.67740354,0.32259646,0.0016112511
3.7591992,0.6786983,0,0.3213017,0.0016206756,1,0.6786983,0.3213017,0.0016206756
3.7789089,0.67909255,-1.110223e-16,0.32090745,0.0016527723,1,0.67909255,0.32090745,0.0016527723
3.7986186,0.68066982,-1.110223e-16,0.31933018,0.001675464,1,0.68066982,0.31933018,0.001675464
3.8183283,0.68152331,1.110223e-16,0.31847669,0.0016903441,1,0.68152331,0.31847669,0.0016903441
3.838038,0.68297969,-1.110223e-16,0.31702031,0.0017142127,1,0.68297969,0.31702031,0.0017142127
3.8577477,0.68455505,0,0.31544495,0.001721818,1,0.68455505,0.31544495,0.001721818
3.8774575,0.68522152,0,0.31477848,0.001744637,1,0.68522152,0.31477848,0.001744637
3.8971672,0.68610368,0,0.31389632,0.001768804,1,0.68610368,0.31389632,0.001768804
3.9168769,0.68727255,0,0.31272745,0.0017857673,1,0.68727255,0.31272745,0.0017857673
3.9365866,0.68850279,0,0.31149721,0.0018023019,1,0.68850279,0.31149721,0.0018023019
3.9562963,0.6897363,0,0.3102637,0.0018258481,1,0.6897363,0.3102637,0.0018258481
3.976006,0.69091646,1.110223e-16,0.30908354,0.0018408805,1,0.69091646,0.30908354,0.0018408805
3.9957157,0.69247293,0,0.30752707,0.0018603746,1,0.69247293,0.30752707,0.0018603746
4.0154254,0.69335393,0,0.30664607,0.001877551,1,0.69335393,0.30664607,0.001877551
4.0351351,0.69441676,0,0.30558324,0.0019048568,1,0.69441676,0.30558324,0.0019048568
4.0548448,0.6954269,0,0.3045731,0.001937325,1,0.6954269,0.3045731,0.001937325
4.0745546,0.69669238,-1.110223e-16,0.30330762,0.0019532853,1,0.69669238,0.30330762,0.0019532853
4.0942643,0.6974976,0,0.3025024,0.0019819291,1,0.6974976,0.3025024,0.0019819291
4.113974,0.69844384,0,0.30155616,0.0020149427,1,0.69844384,0.30155616,0.0020149427
4.1336837,0.69961633,0,0.30038367,0.0020368358,1,0.69961633,0.30038367,0.0020368358
4.1533934,0.70079625,0,0.29920375,0.0020560961,1,0.70079625,0.29920375,0.0020560961
4.1731031,0.70169412,0,0.29830588,0.002092424,1,0.70169412,0.29830588,0.002092424
4.1928128,0.70272532,-1.110223e-16,0.29727468,0.0021221098,1,0.70272532,0.29727468,0.0021221098
4.2125225,0.70384721,1.110223e-16,0.29615279,0.0021400838,1,0.70384721,0.29615279,0.0021400838
4.2322322,0.70495795,0,0.29504205,0.0021595189,1,0.70495795,0.29504205,0.0021595189
4.2519419,0.70565138,0,0.29434862,0.0021945455,1,0.70565138,0.29434862,0.0021945455
4.2716517,0.70645553,1.110223e-16,0.29354447,0.0022274562,1,0.70645553,0.29354447,0.0022274562
4.2913614,0.70813047,0,0.29186953,0.0022359296,1,0.70813047,0.29186953,0.0022359296
4.3110711,0.70839925,0,0.29160075,0.0022856392,1,0.70839925,0.29160075,0.0022856392
4.3307808,0.7100203,0,0.2899797,0.002291279,1,0.7100203,0.2899797,0.002291279
4.3504905,0.71064649,-1.110223e-16,0.28935351,0.0023262172,1,0.71064649,0.28935351,0.0023262172
4.3702002,0.71164681,0,0.28835319,0.0023616343,1,0.71164681,0.28835319,0.0023616343
4.3899099,0.71233676,0,0.28766324,0.0023928649,1,0.71233676,0.28766324,0.0023928649
4.4096196,0.71348528,0,0.28651472,0.0024148272,1,0.71348528,0.28651472,0.0024148272
4.4293293,0.71480641,0,0.28519359,0.0024292574,1,0.71480641,0.28519359,0.0024292574
4.449039,0.71578964,1.110223e-16,0.28421036,0.00244847,1,0.71578964,0.28421036,0.00244847
4.4687487,0.71627247,0,0.28372753,0.0024943093,1,0.71627247,0.28372753,0.0024943093
4.4884585,0.71736363,-1.110223e-16,0.28263637,0.0025071237,1,0.71736363,0.28263637,0.0025071237
4.5081682,0.71796435,0,0.28203565,0.002547803,1,0.71796435,0.28203565,0.002547803
4.5278779,0.71908904,0,0.28091096,0.002560257,1,0.71908904,0.28091096,0.002560257
4.5475876,0.72016494,1.110223e-16,0.27983506,0.0025825435,1,0.72016494,0.27983506,0.0025825435
4.5672973,0.72088135,0,0.27911865,0.0026211703,1,0.72088135,0.27911865,0.0026211703
4.587007,0.7220194,-1.110223e-16,0.2779806,0.0026482771,1,0.7220194,0.2779806,0.0026482771
4.6067167,0.72280927,0,0.27719073,0.0026726972,1,0.72280927,0.27719073,0.0026726972
4.6264264,0.72365985,0,0.27634015,0.0026949589,1,0.72365985,0.27634015,0.0026949589
4.6461361,0.72441475,0,0.27558525,0.0027275592,1,0.72441475,0.27558525,0.0027275592
4.6658458,0.72535415,0,0.27464585,0.0027612511,1,0.72535415,0.27464585,0.0027612511
4.6855556,0.72623333,0,0.27376667,0.0027794889,1,0.72623333,0.27376667,0.0027794889
4.7052653,0.72708216,0,0.27291784,0.0028119844,1,0.72708216,0.27291784,0.0028119844
4.724975,0.7279085,0,0.2720915,0.0028404945,1,0.7279085,0.2720915,0.0028404945
4.7446847,0.72896297,0,0.27103703,0.0028563495,1,0.72896297,0.27103703,0.0028563495
4.7643944,0.72950623,0,0.27049377,0.0028949978,1,0.72950623,0.27049377,0.0028949978
4.7841041,0.73031723,-1.110223e-16,0.26968277,0.0029341411,1,0.73031723,0.26968277,0.0029341411
4.8038138,0.73105637,0,0.26894363,0.0029612105,1,0.73105637,0.26894363,0.0029612105
4.8235235,0.73190628,0,0.26809372,0.0029896051,1,0.73190628,0.26809372,0.0029896051
4.8432332,0.73277286,0,0.26722714,0.0030168709,1,0.73277286,0.26722714,0.0030168709
4.8629429,0.73369186,0,0.26630814,0.0030398883,1,0.73369186,0.26630814,0.0030398883
4.8826527,0.7347055,0,0.2652945,0.0030469177,1,0.7347055,0.2652945,0.0030469177
4.9023624,0.73517812,-1.110223e-16,0.26482188,0.0030978483,1,0.73517812,0.26482188,0.0030978483
4.9220721,0.73604676,1.110223e-16,0.26395324,0.003120318,1,0.73604676,0.26395324,0.003120318
4.9417818,0.73684771,0,0.26315229,0.0031469108,1,0.73684771,0.26315229,0.0031469108
4.9614915,0.73764396,0,0.26235604,0.0031794166,1,0.73764396,0.26235604,0.0031794166
4.9812012,0.73818288,0,0.26181712,0.0032152081,1,0.73818288,0.26181712,0.0032152081
5.0009109,0.73934352,1.110223e-16,0.26065648,0.0032171084,1,0.73934352,0.26065648,0.0032171084
5.0206206,0.74006884,-1.110223e-16,0.25993116,0.0032584002,1,0.74006884,0.25993116,0.0032584002
5.0403303,0.74079416,0,0.25920584,0.003299692,1,0.74079416,0.25920584,0.003299692
5.06004,0.74151947,0,0.25848053,0.0033409839,1,0.74151947,0.25848053,0.0033409839
5.0797497,0.74224479,-1.110223e-16,0.25775521,0.0033822757,1,0.74224479,0.25775521,0.0033822757
5.0994595,0.74297011,0,0.25702989,0.0034235676,1,0.74297011,0.25702989,0.0034235676
5.1191692,0.74364175,0,0.25635825,0.0034596837,1,0.74364175,0.25635825,0.0034596837
5.1388789,0.74431188,0,0.25568812,0.003495654,1,0.74431188,0.25568812,0.003495654
5.1585886,0.74498201,1.110223e-16,0.25501799,0.0035316242,1,0.74498201,0.25501799,0.0035316242
5.1782983,0.74565214,0,0.25434786,0.0035675944,1,0.74565214,0.25434786,0.0035675944
5.198008,0.74632227,0,0.25367773,0.0036035646,1,0.74632227,0.25367773,0.0036035646
5.2177177,0.74495664,0,0.25504336,0.003624652,1,0.74495664,0.25504336,0.003624652
5.2374274,0.74336212,1.110223e-16,0.25663788,0.003644066,1,0.74336212,0.25663788,0.003644066
5.2571371,0.74176761,1.110223e-16,0.25823239,0.0036634801,1,0.74176761,0.25823239,0.0036634801
5.2768468,0.74017309,0,0.25982691,0.0036828941,1,0.74017309,0.25982691,0.0036828941
5.2965566,0.73857857,0,0.26142143,0.0037023082,1,0.73857857,0.26142143,0.0037023082
5.3162663,0.73696291,0,0.26303709,0.0037286192,1,0.73696291,0.26303709,0.0037286192
5.335976,0.73534277,0,0.26465723,0.0037563902,1,0.73534277,0.26465723,0.0037563902
5.3556857,0.73372264,1.110223e-16,0.26627736,0.0037841611,1,0.73372264,0.26627736,0.0037841611
5.3753954,0.7321025,0,0.2678975,0.0038119321,1,0.7321025,0.2678975,0.0038119321
5.3951051,0.73048236,1.110223e-16,0.26951764,0.0038397031,1,0.73048236,0.26951764,0.0038397031
5.4148148,0.68146519,1.110223e-16,0.31853481,0.0037148519,1,0.68146519,0.31853481,0.0037148519
5.4345245,0.61678777,0,0.38321223,0.0035395734,1,0.61678777,0.38321223,0.0035395734
5.4542342,0.55211036,0,0.44788964,0.003364295,1,0.55211036,0.44788964,0.003364295
5.4739439,0.48743295,0,0.51256705,0.0031890165,1,0.48743295,0.51256705,0.0031890165
5.4936537,0.42275554,0,0.57724446,0.0030137381,1,0.42275554,0.57724446,0.0030137381
5.5133634,0.37858688,5.5511151e-17,0.62141312,0.0028700372,1,0.37858688,0.62141312,0.0028700372
5.5330731,0.34415796,-5.5511151e-17,0.65584204,0.0027413328,1,0.34415796,0.65584204,0.0027413328
5.5527828,0.30972904,-5.5511151e-17,0.69027096,0.0026126284,1,0.30972904,0.69027096,0.0026126284
5.5724925,0.27530011,-1.110223e-16,0.72469989,0.002483924,1,0.27530011,0.72469989,0.002483924
5.5922022,0.24087119,-5.5511151e-17,0.75912881,0.0023552196,1,0.24087119,0.75912881,0.0023552196
5.6119119,0.20052426,1.7867868e-07,0.79947557,0.0020299849,1,0.20052426,0.79947557,0.0020299849
5.6316216,0.15630326,4.7432432e-07,0.84369627,0.0015760971,1,0.15630326,0.84369627,0.0015760971
5.6513313,0.11208226,7.6996997e-07,0.88791697,0.0011222093,1,0.11208226,0.88791697,0.0011222093
5.671041,0.067861255,1.0656156e-06,0.93213768,0.00066832151,1,0.067861255,0.93213768,0.00066832151
