1.73,0.89136,0.10864,0.00014876,0.010237,0.0044409,0.008087,0.085726
1.74,0.89467,0.10533,0.0001392,0.0099665,0.0043004,0.0078495,0.083073
1.75,0.89296,0.10704,0.00014802,0.010253,0.0043402,0.0079389,0.084363
1.76,0.89603,0.10397,0.00014053,0.0096625,0.0042097,0.0077378,0.082223
1.77,0.88595,0.11405,0.00014718,0.011055,0.0046087,0.0084886,0.08975
1.78,0.89012,0.10988,0.00013893,0.010346,0.0044424,0.0081384,0.086813
1.79,0.89725,0.10275,0.00012848,0.0096594,0.0040995,0.0075707,0.081292
1.8,0.89608,0.10392,0.000128,0.0096619,0.0041516,0.007665,0.082315
1.81,0.89584,0.10416,0.00012976,0.010256,0.0039945,0.0076599,0.08212
1.82,0.88993,0.11007,0.00012461,0.010957,0.0042892,0.0080961,0.086607
1.83,0.90012,0.099879,0.00011534,0.0093474,0.0038869,0.0073391,0.07919
1.84,0.897,0.103,0.00011792,0.0093054,0.0041482,0.0075904,0.081834
1.85,0.89914,0.10086,0.00011588,0.0096571,0.0038249,0.0073967,0.079863
1.86,0.89711,0.10289,0.00011132,0.0096936,0.0039637,0.0075421,0.081576
1.87,0.90295,0.097054,0.00010434,0.0093461,0.0035998,0.0070775,0.076926
1.88,0.90411,0.095891,0.00010575,0.0087558,0.0036926,0.0069848,0.076352
1.89,0.90367,0.096334,0.00010386,0.0092109,0.0036036,0.006976,0.07644
1.9,0.90457,0.095431,0.00010445,0.0088985,0.0035843,0.0069316,0.075912
1.91,0.90425,0.095754,0.00010203,0.008991,0.0035486,0.0069378,0.076175
1.92,0.90128,0.098721,0.00010255,0.0095704,0.0036905,0.0071263,0.078231
1.93,0.89836,0.10164,0.00010145,0.0091097,0.0039144,0.0073894,0.081126
1.94,0.89806,0.10194,0.00010131,0.0091912,0.0038926,0.0074463,0.081309
1.95,0.88875,0.11125,0.00010451,0.010555,0.0044013,0.0080999,0.088085
1.96,0.903,0.097001,0.00010068,0.0093564,0.0035459,0.0069667,0.077031
1.97,0.89662,0.10338,0.00010365,0.0099927,0.0038006,0.007468,0.082016
1.98,0.90483,0.09517,9.6662e-05,0.0087963,0.0034808,0.0068312,0.075965
1.99,0.8962,0.1038,0.0001028,0.012156,0.0034921,0.0073337,0.080712
2,0.43396,0.56604,0.0065028,0.50613,0.002073,0.0041921,0.047149
2.01,0.43481,0.56519,0.0065336,0.50485,0.0020865,0.0042117,0.047508
2.02,0.42515,0.57485,0.0066527,0.51327,0.0021335,0.0042907,0.048498
2.03,0.41798,0.58202,0.006733,0.51974,0.0021455,0.004346,0.049048
2.04,0.40391,0.59609,0.0069057,0.5331,0.0021446,0.0043826,0.049555
2.05,0.33144,0.66856,0.0077356,0.59854,0.0023807,0.0048652,0.055045
2.06,0.35544,0.64456,0.0077378,0.57434,0.002413,0.0048633,0.055213
2.07,0.35804,0.64196,0.007969,0.57287,0.0023469,0.0047591,0.054017
2.08,0.33791,0.66209,0.0082377,0.59195,0.0023728,0.004829,0.054701
2.09,0.34276,0.65724,0.0083777,0.5878,0.0022761,0.0047467,0.054043
2.1,0.35693,0.64307,0.008262,0.5749,0.0022242,0.0046477,0.053034
2.11,0.31913,0.68087,0.0090449,0.60893,0.0023575,0.0049122,0.05562
2.12,0.34484,0.65516,0.0088312,0.58353,0.0023726,0.0048657,0.055562
2.13,0.3399,0.6601,0.0090233,0.58905,0.0023418,0.004811,0.054873
2.14,0.34276,0.65724,0.0091282,0.58607,0.0023106,0.0047829,0.054941
2.15,0.32127,0.67873,0.0098458,0.60394,0.0024534,0.0050419,0.057444
2.16,0.33629,0.66371,0.0096455,0.59308,0.0022204,0.0047095,0.054057
2.17,0.35774,0.64226,0.0089451,0.57291,0.0021771,0.00464,0.053589
2.18,0.35755,0.64245,0.0092883,0.57216,0.0021991,0.0046958,0.054102
2.19,0.3778,0.6222,0.0090003,0.55394,0.002122,0.0045592,0.052574
2.2,0.37525,0.62475,0.0090557,0.55561,0.0021593,0.0046105,0.053314
2.21,0.38394,0.61606,0.0091145,0.54596,0.002134,0.0046795,0.054168
2.22,0.38603,0.61397,0.0094376,0.54103,0.0022452,0.0048821,0.056369
2.23,0.36726,0.63274,0.010375,0.55245,0.0025996,0.0053951,0.061917
2.24,0.41212,0.58788,0.008706,0.51106,0.0023892,0.0052116,0.060522
2.25,0.43929,0.56071,0.0085493,0.48492,0.0022994,0.0051326,0.059811
2.26,0.42985,0.57015,0.0086087,0.48358,0.002915,0.0060097,0.069044
2.27,0.49308,0.50692,0.0073992,0.43049,0.0023604,0.005256,0.061411
2.28,0.50832,0.49168,0.0065498,0.40993,0.0026046,0.005738,0.066856
2.29,0.47846,0.52154,0.0078991,0.42023,0.0036176,0.0072561,0.082534
2.3,0.55744,0.44256,0.0064642,0.36225,0.0024723,0.0056242,0.065755
2.31,0.58389,0.41611,0.0055679,0.33521,0.0024311,0.0056959,0.067207
2.32,0.61697,0.38303,0.0047664,0.29947,0.0025529,0.0059566,0.070283
2.33,0.62696,0.37304,0.0045307,0.28406,0.0027675,0.0063846,0.07529
2.34,0.66501,0.33499,0.0038054,0.24537,0.0028193,0.0064935,0.076506
2.35,0.68963,0.31037,0.0035386,0.217,0.0028868,0.0067689,0.080176
2.36,0.74192,0.25808,0.0027141,0.16934,0.0027146,0.0064675,0.076844
2.37,0.76685,0.23315,0.002396,0.14033,0.0029113,0.0068551,0.080653
2.38,0.7366,0.2634,0.0020403,0.12267,0.0052873,0.010779,0.12262
2.39,0.8309,0.1691,0.00079202,0.054758,0.0038644,0.0087011,0.10099
2.4,0.89459,0.10541,6.6453e-15,-2.3254e-15,0.0033067,0.0079194,0.094181
2.41,0.83868,0.16132,8.7474e-14,-2.2935e-14,0.0061356,0.012494,0.14269
2.42,0.89272,0.10728,5.8071e-14,1.5822e-15,0.0031751,0.0081087,0.095996
2.43,0.83685,0.16315,-1.0499e-14,-1.6581e-15,0.0057977,0.012635,0.14472
2.44,0.88385,0.11615,1.3683e-14,-6.7931e-16,0.0036856,0.0087051,0.10376
2.45,0.86781,0.13219,-8.8926e-10,2.5524e-14,0.0044582,0.010052,0.11768
2.46,0.86958,0.13042,-1.1795e-14,-2.0712e-15,0.0047664,0.010062,0.11559
2.47,0.88374,0.11626,7.5522e-15,-6.0907e-17,0.0036178,0.0087541,0.10389
2.48,0.8947,0.1053,7.3864e-15,-8.9094e-16,0.0031315,0.0079379,0.094227
2.49,0.88802,0.11198,-3.4064e-15,-1.0248e-16,0.0033355,0.0084719,0.10017
2.5,0.87077,0.12923,1.8147e-14,-1.1008e-15,0.0046356,0.0098109,0.11478
2.51,0.86664,0.13336,2.8345e-14,-7.1024e-16,0.0046624,0.0097825,0.11891
